,0
2023-04-01,
2023-05-01,1080000.0
2023-06-01,1070000.0
2023-07-01,1110000.0
2023-08-01,1100000.0
2023-09-01,1130000.0
2023-10-01,1150000.0
2023-11-01,1130000.0
2023-12-01,990000.0
2024-01-01,1010000.0
2024-02-01,1060000.0
2024-03-01,1110000.0
2024-04-01,1200000.0
2024-05-01,1280000.0
