,0
2017-01-01,1.4
2017-04-01,1.4
2017-07-01,1.5
2017-10-01,1.6
2018-01-01,1.4
2018-04-01,1.3
2018-07-01,1.5
2018-10-01,1.6
2019-01-01,1.4
2019-04-01,1.3
2019-07-01,1.5
2019-10-01,1.6
2020-01-01,1.5
2020-04-01,1.1
2020-07-01,0.9
2020-10-01,1.0
2021-01-01,0.8
2021-04-01,0.7
2021-07-01,0.8
2021-10-01,1.0
2022-01-01,1.0
2022-04-01,1.1
2022-07-01,1.4
2022-10-01,1.6
2023-01-01,1.5
2023-04-01,1.5
2023-07-01,1.7
2023-10-01,1.9
2024-01-01,1.8
